downloaded,city,checkin,hotel_name,rating,stars,price_HUF,dist_center_km,dist_other_km
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Breukelen,4.4,4,30448,24,Schiphol repülőtér. Amsterdam (AMS): 22
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel de Bilt - Utrecht,4.5,4,23893,36,Schiphol repülőtér. Amsterdam (AMS): 38
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Haarlem,4,4,38881,17,Schiphol repülőtér. Amsterdam (AMS): 10
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Hilversum - de Witte Bergen,4.1,4,27173,28,Schiphol repülőtér. Amsterdam (AMS): 34
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Leiden,4.3,4,43410,38,Schiphol repülőtér. Amsterdam (AMS): 26
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Purmerend,3.5,3,20144,16,Schiphol repülőtér. Amsterdam (AMS): 26
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Sassenheim-Leiden,3.9,4,28730,32,Schiphol repülőtér. Amsterdam (AMS): 20
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Van der Valk Hotel Schiphol A4-Amsterdam Airport,4.2,4,55904,19,Schiphol repülőtér. Amsterdam (AMS): 6.9
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Waldorf Astoria Amsterdam,4.9,5,279516,1,Schiphol repülőtér. Amsterdam (AMS): 12
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Wyndham Apollo Hotel Amsterdam,4.1,4,79373,2.7,Schiphol repülőtér. Amsterdam (AMS): 10
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Zonneweelde,NA,3,24987,25,Schiphol repülőtér. Amsterdam (AMS): 35
9/16/2015 4:12,"Amsterdam, Netherlands",12/31/2015,Zorghotel de Kim,NA,3.5,43723,35,Schiphol repülőtér. Amsterdam (AMS): 24
9/16/2015 12:14,"Athens, Greece",12/31/2015,Achilleas Hotel,3.6,3,18739,0.5,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Achillion Hotel,3.6,3,18739,0.9,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Acropolis Hill,4.2,3,20299,1.2,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Acropolis Museum Boutique Hotel,3.9,3,21137,1.2,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Acropolis Select Hotel,3.9,3,21550,1.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Aethrio Studios,4,3,14990,31,Athén (ATH-Eleftheriosz Venizelosz): 45
9/16/2015 12:14,"Athens, Greece",12/31/2015,Airotel Alexandros Hotel,4,4,20801,2.8,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,Airotel Parthenon,4.1,4,27826,1,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Airotel Stratos Vassilikos Hotel,4.3,4,22205,3,Athén (ATH-Eleftheriosz Venizelosz): 17
9/16/2015 12:14,"Athens, Greece",12/31/2015,Amalia Hotel Athens,4.5,4,32792,0.9,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Anemoni,4,2,10880,7.6,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Anita Hotel,3.6,2,9370,7.7,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Antzi Studios,3.9,4,10930,40,Athén (ATH-Eleftheriosz Venizelosz): 51
9/16/2015 12:14,"Athens, Greece",12/31/2015,Apollo Hotel,3.6,3,12124,1.1,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Aquis Aquamarina Hotel,3.7,4,18653,25,Athén (ATH-Eleftheriosz Venizelosz): 13
9/16/2015 12:14,"Athens, Greece",12/31/2015,Arethusa Hotel,3.4,3,21763,0.7,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Areti Hotel,3,2,15543,37,Athén (ATH-Eleftheriosz Venizelosz): 50
9/16/2015 12:14,"Athens, Greece",12/31/2015,Argo Hotel,3.5,2,9370,7.7,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Arion Hotel,4.1,3,17176,0.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Ariston,4.1,3,16554,1.6,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Aristoteles Hotel,3.3,3,10880,1.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athenaeum InterContinental,4.4,5,36715,2,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athenian Callirhoe Hotel,4,4,25920,1.3,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Atrium Hotel and Suites,4.1,4,31232,2.6,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Center Square Hotel,4.2,3,23891,0.4,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Cypria Hotel,4,3,25611,0.5,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Diamond Homtel,4,4.5,26546,0.6,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Gate Hotel,4.5,4,42162,1,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Ledra Hotel,4.2,5,42208,2.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Lotus Hotel,4.3,4,24673,1.2,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Moka Hotel,3.6,2,10071,1.2,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Way,4.2,3.5,22381,1.3,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athens Zafolia Hotel,4.1,4,24446,2.3,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athinaikon Hotel,3.3,1,9187,0.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Athinais Hotel,4.3,3,22488,2.8,Athén (ATH-Eleftheriosz Venizelosz): 17
9/16/2015 12:14,"Athens, Greece",12/31/2015,Attalos Hotel,4.1,3,16863,0.2,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Avra Hotel,3.5,4,21862,25,Athén (ATH-Eleftheriosz Venizelosz): 11
9/16/2015 12:14,"Athens, Greece",12/31/2015,Best Western Museum Hotel,4,3,16724,1.4,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Best Western Pythagorion Hotel,3.9,3,11149,0.9,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Blue Sky,4.1,2,12649,14,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Captain's Rooms,2,2.5,8432,37,Athén (ATH-Eleftheriosz Venizelosz): 50
9/16/2015 12:14,"Athens, Greece",12/31/2015,Carolina Hotel,3.7,2,24593,0.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Central Athens Hotel,4.2,3,24869,0.5,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Centrotel,4.6,2,13986,1.8,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Civitel Attik Rooms & Apartments,3.9,3.5,26702,10,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,Coral Hotel Athens,3.9,4,20299,6.6,Athén (ATH-Eleftheriosz Venizelosz): 22
9/16/2015 12:14,"Athens, Greece",12/31/2015,Crystal City Hotel,3.8,3,16241,1,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Delice Hotel Apartments,3.9,4,21759,2.1,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,Delphi Art Hotel,3.9,3,15739,0.9,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Divani Apollon Palace & Thalasso,4.2,5,50889,17,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Divani Caravel,4.2,5,36757,2.1,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,Divani Palace Acropolis,4,5,32522,1.1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Economy Hotel,4.1,2,12310,0.5,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Efplias Hotel Apartments and Suites,4.2,4,29669,8.8,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Electra Hotel,4.2,4,35915,0.6,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Electra Palace Hotel Athens,4.5,5,57465,0.6,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Epidavros Hotel,3.5,2,11868,0.8,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Evripides Hotel,4,2.5,13989,0.4,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Faros 1 Hotel,4,3,12433,8.5,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Faros 2 Hotel,3.4,2,12433,8.4,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Fresh Hotel,4.3,4,30075,0.5,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,George's Apartments,5,2.5,13989,31,Athén (ATH-Eleftheriosz Venizelosz): 42
9/16/2015 12:14,"Athens, Greece",12/31/2015,Golden Age Hotel,4.2,4,30294,2.6,Athén (ATH-Eleftheriosz Venizelosz): 17
9/16/2015 12:14,"Athens, Greece",12/31/2015,Golden City Hotel,3.6,3,14678,1.1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Grecotel Pallas Athena,4.6,5,52782,0.6,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hellinis Hotel,2.7,3,11193,3.2,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hermes Hotel,4.3,2,24735,0.5,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Herodion Athens,4.4,4,33417,1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hilton Athens,4.2,5,51057,2.1,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hippocampus Hotel,4.4,2,14677,40,Athén (ATH-Eleftheriosz Venizelosz): 51
9/16/2015 12:14,"Athens, Greece",12/31/2015,Holiday Inn Athens Attica Av. Airport West,4,5,32938,14,Athén (ATH-Eleftheriosz Venizelosz): 7.1
9/16/2015 12:14,"Athens, Greece",12/31/2015,Holiday Suites,4.4,4,29669,2.5,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,"Hotel Grande Bretagne, a Luxury Collection Hotel, Athens",4.6,5,86478,0.8,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Ideal,3.6,2,10880,8.6,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Jason Inn,3.7,3,15543,0.5,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Katerina,4.1,3,17179,1.1,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Park,3.4,2,16787,10,Athén (ATH-Eleftheriosz Venizelosz): 13
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Phidias,4.7,3,14053,8.1,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Plaza,3.5,1,13989,37,Athén (ATH-Eleftheriosz Venizelosz): 50
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Poseidonio,3.9,2,20206,8.6,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Stanley,3.5,4,17801,1.1,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Triton,3.7,3,23422,8,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Hotel Vienna,3.7,2,11502,0.7,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Kimon Athens Hotel,3.8,1,14054,0.5,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Liberty 2,3.6,2,9290,31,Athén (ATH-Eleftheriosz Venizelosz): 42
9/16/2015 12:14,"Athens, Greece",12/31/2015,Lilia Hotel,4,3.5,12649,7.8,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Melia Athens,4.1,4,24984,1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Metropolitan Hotel,3.6,5,28109,4.8,Athén (ATH-Eleftheriosz Venizelosz): 22
9/16/2015 12:14,"Athens, Greece",12/31/2015,Miranta Hotel,1.9,2,12433,37,Athén (ATH-Eleftheriosz Venizelosz): 50
9/16/2015 12:14,"Athens, Greece",12/31/2015,Nefeli Hotel,3.6,2,12493,0.6,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,New Hotel,4.7,4,48548,0.8,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Nicola Hotel,3.7,2,10880,2.7,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,NJV Athens Plaza Hotel,4.1,5,46846,0.7,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Novotel Athenes,4.1,4,26843,1.4,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Novus City Hotel,4.2,4,23422,1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Oscar Hotel,3.8,3,12180,1.7,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:14,"Athens, Greece",12/31/2015,Pan Hotel,4.1,3,21137,0.6,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Parnon Hotel,3.5,2,18187,1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Pergamos,3.6,2,12433,1.3,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Periscope Hotel,4.1,2,39631,1.6,Athén (ATH-Eleftheriosz Venizelosz): 18
9/16/2015 12:14,"Athens, Greece",12/31/2015,Philippos Hotel,4.2,3,25218,1.1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Piraeus Port Hotel,4,2,14053,7.6,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Piraeus Theoxenia Hotel,4.2,5,25478,7.8,Athén (ATH-Eleftheriosz Venizelosz): 26
9/16/2015 12:14,"Athens, Greece",12/31/2015,Polis Grand Hotel,3.7,4,25297,1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Poseidon Hotel,3.9,3,18114,6.8,Athén (ATH-Eleftheriosz Venizelosz): 22
9/16/2015 12:14,"Athens, Greece",12/31/2015,President Hotel,3.8,4,25691,3.6,Athén (ATH-Eleftheriosz Venizelosz): 17
9/16/2015 12:14,"Athens, Greece",12/31/2015,"Radisson Blu Park Hotel, Athens",4,5,29982,1.7,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Royal Olympic Hotel,4.2,5,28107,1.2,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Savoy Hotel,3.8,3,20239,8.6,Athén (ATH-Eleftheriosz Venizelosz): 27
9/16/2015 12:14,"Athens, Greece",12/31/2015,Sea View Hotel,4.1,3,20299,14,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,Sofitel Athens Airport,4.5,5,38293,20,Athén (ATH-Eleftheriosz Venizelosz): 0.2
9/16/2015 12:14,"Athens, Greece",12/31/2015,St George Lycabettus Hotel,3.5,5,35374,1.4,Athén (ATH-Eleftheriosz Venizelosz): 19
9/16/2015 12:14,"Athens, Greece",12/31/2015,The Alassia Hotel,3.4,3,15616,0.9,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,The Athens Mirabello,3.8,3,18268,0.8,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,The Margi,4.5,5,44653,19,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Togias Hotel,NA,1,18113,37,Athén (ATH-Eleftheriosz Venizelosz): 50
9/16/2015 12:14,"Athens, Greece",12/31/2015,Tropical Hotel,3.6,4,19675,8.1,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,Ulrika Hotel,NA,1,13989,37,Athén (ATH-Eleftheriosz Venizelosz): 50
9/16/2015 12:14,"Athens, Greece",12/31/2015,Victory Inn,4.5,2,10880,2.2,Athén (ATH-Eleftheriosz Venizelosz): 20
9/16/2015 12:14,"Athens, Greece",12/31/2015,White Lotus Luxury Accommodation,4.2,4,24986,1.2,Athén (ATH-Eleftheriosz Venizelosz): 21
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Abba Garden,3.9,4,22485,5.8,Barcelona nemzetközi repülőtere (BCN): 9.4
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,AC Hotel Barcelona Forum by Marriott,4.1,4,46378,5.4,Barcelona nemzetközi repülőtere (BCN): 17
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,AC Hotel Sant Cugat,4.4,4,18963,15,Barcelona nemzetközi repülőtere (BCN): 21
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,AC Hotel Sants by Marriott,4,4,33701,2.6,Barcelona nemzetközi repülőtere (BCN): 9.8
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,AC Hotel Som by Marriott,4.2,4,29201,3.7,Barcelona nemzetközi repülőtere (BCN): 7.9
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Agora BCN - Hostel,4,2,22798,7,Barcelona nemzetközi repülőtere (BCN): 16
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Alenti Sitges Hotel & Restaurant,4.4,4,64648,34,Barcelona nemzetközi repülőtere (BCN): 24
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Antonio S House,4.6,3,26544,35,Barcelona nemzetközi repülőtere (BCN): 24
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Apartamentos Aura Park Sud,4.2,3,29981,5.6,Barcelona nemzetközi repülőtere (BCN): 6.8
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Apartamentos Sunway Tara,3.8,2,20300,35,Barcelona nemzetközi repülőtere (BCN): 25
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Aparthotel Atenea Calabria,3.9,3,42158,1.5,Barcelona nemzetközi repülőtere (BCN): 11
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Aparthotel Atenea Valles,4.2,4,21862,27,Barcelona nemzetközi repülőtere (BCN): 37
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Aparthotel Attica 21 Vallés,4.2,3,12649,21,Barcelona nemzetközi repülőtere (BCN): 28
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Aparthotel Hesperia Fira Suites,4.3,5,26281,6.3,Barcelona nemzetközi repülőtere (BCN): 5.5
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Astoria,4.1,3,46721,2.3,Barcelona nemzetközi repülőtere (BCN): 12
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Avenida Sofia Hotel & Spa,4.4,4.5,47470,35,Barcelona nemzetközi repülőtere (BCN): 24
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Ayre Hotel Caspe,4.3,4,39069,2.1,Barcelona nemzetközi repülőtere (BCN): 13
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Ayre Hotel Gran Via,4.4,4,41879,2,Barcelona nemzetközi repülőtere (BCN): 9.8
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Ayre Hotel Rosellon,4.3,4,41879,3,Barcelona nemzetközi repülőtere (BCN): 14
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Balmes,3.9,3,49470,1.8,Barcelona nemzetközi repülőtere (BCN): 12
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Balneari Termes Victòria,3.9,3,29670,29,Barcelona nemzetközi repülőtere (BCN): 38
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Barceló Atenea Mar,4.1,4,37478,4.4,Barcelona nemzetközi repülőtere (BCN): 16
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Barceló Atenea Mar,4.1,4,37477,4.4,Barcelona nemzetközi repülőtere (BCN): 16
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Barceló Sants,4.4,4,43723,2.5,Barcelona nemzetközi repülőtere (BCN): 10
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Barceló Sants,4.4,4,43723,2.5,Barcelona nemzetközi repülőtere (BCN): 10
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Barcelona Airport Hotel,4.1,4,26796,10,Barcelona nemzetközi repülőtere (BCN): 1.7
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Barcelona Nice & Cozy Guest,4.1,2,18846,6.2,Barcelona nemzetközi repülőtere (BCN): 16
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Be Dream Hostel,2.7,2,19729,9.2,Barcelona nemzetközi repülőtere (BCN): 21
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Best Western Hotel Alfa Aeropuerto,3.9,4,21902,7.3,Barcelona nemzetközi repülőtere (BCN): 4.1
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Best Western Hotel Subur Maritim,4.1,4,27830,35,Barcelona nemzetközi repülőtere (BCN): 25
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Campanile Barcelona,3.4,3,12027,15,Barcelona nemzetközi repülőtere (BCN): 23
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Casa Mallarenga,4.7,3,18739,34,Barcelona nemzetközi repülőtere (BCN): 26
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Catalonia Plaza Cataluña,4.1,4,59339,1,Barcelona nemzetközi repülőtere (BCN): 12
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,chic & basic Ramblas,4.2,3,53124,0.4,Barcelona nemzetközi repülőtere (BCN): 12
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Ciutat de Barcelona,4,3,43722,1.3,Barcelona nemzetközi repülőtere (BCN): 13
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Ciutat de Sant Adria,3.4,2,16863,7.2,Barcelona nemzetközi repülőtere (BCN): 19
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Doubletree by Hilton Hotel & Conference Center La Mola,4,4,30919,24,Barcelona nemzetközi repülőtere (BCN): 30
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Estela Barcelona,4.1,4,61839,33,Barcelona nemzetközi repülőtere (BCN): 22
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Eurostars Executive Hotel,4.2,4,21334,15,Barcelona nemzetközi repülőtere (BCN): 24
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Exe Parc del Vallés,3.7,4,41740,13,Barcelona nemzetközi repülőtere (BCN): 21
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Fairmont Rey Juan Carlos I,4.3,5,44863,5.1,Barcelona nemzetközi repülőtere (BCN): 9.2
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Gallery Hotel,4.3,4.5,52819,2.1,Barcelona nemzetközi repülőtere (BCN): 12
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Gran Hotel Balneario Blancafort,4.3,4,55904,35,Barcelona nemzetközi repülőtere (BCN): 46
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Gran Hotel La Florida,4.4,5,78311,6.8,Barcelona nemzetközi repülőtere (BCN): 14
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,H10 Marina Barcelona,4.1,4,52781,2.4,Barcelona nemzetközi repülőtere (BCN): 14
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,H2 Rubi,3.9,3,15614,16,Barcelona nemzetközi repülőtere (BCN): 20
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,H2 Sant Cugat,3.9,3,18428,14,Barcelona nemzetközi repülőtere (BCN): 20
9/16/2015 12:20,"Barcelona, Spain",12/31/2015,Hello Apartments Sitges Levantina,NA,4,155216,36,Barcelona nemzetközi repülőtere (BCN): 25
